id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,0.0860135,-2.18454,0,0,0,-0.0132023,0.999913,
1,4.9702,-2.21321,0,0,0,0.692454,0.721462,
2,4.91437,6.64402,0,0,0,0.999974,0.00722281,
3,0.457084,6.84406,0,0,0,-0.999988,0.00496782,
